-25.031982942430705, 46.291866028708135
-19.971570717839377, 19.896331738437006
-14.968017057569298, 8.89154704944179
-9.96446339729922, 4.665071770334933
-7.007818052594175, 5.063795853269546
-5.984363894811658, 4.106858054226485
-5.529495380241652, 2.830940988835735
-5.017768301350394, 2.2727272727272805
-4.506041222459135, 2.4322169059011287
-3.994314143567877, 2.4322169059011287
-3.482587064676622, 1.714513556618833
-2.97085998578536, 1.5550239234449919
-2.5159914712153544, 2.2727272727272805
-2.004264392324096, 1.3955342902711436
-1.4925373134328375, 1.6347687400319089
-0.980810234541579, 0.9170653907496131
-0.014214641080315005, 0.757575757575772
